Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
2018-07-15,West,Furniture,Tables,5,41.5,0.1,207.5,31.35,2018,2018-07
2017-11-23,Central,Technology,Computers,4,286.23,0.05,1144.92,92.25,2017,2017-11
2020-03-10,South,Technology,Phones,6,333.95,0.0,2003.7,220.76,2020,2020-03
2019-09-17,South,Furniture,Chairs,9,156.05,0.0,1404.45,87.88,2019,2019-09
2017-08-03,South,Furniture,Bookcases,5,140.97,0.1,704.85,167.92,2017,2017-08
2018-03-11,East,Technology,Accessories,5,403.66,0.0,2018.3,105.93,2018,2018-03
2019-08-10,South,Technology,Accessories,5,405.5,0.0,1824.75,198.49,2019,2019-08
2018-12-24,South,Furniture,Chairs,3,87.96,0.0,250.69,48.42,2018,2018-12
2020-09-03,East,Technology,Computers,7,346.95,0.05,2428.65,508.06,2020,2020-09
2017-02-01,South,Technology,Phones,3,651.97,0.0,1760.32,240.84,2017,2017-02
2018-11-01,Central,Furniture,Bookcases,3,188.45,0.0,537.08,46.36,2018,2018-11
2017-10-12,East,Office Supplies,Binders,6,131.19,0.0,629.71,94.49,2017,2017-10
2020-08-21,West,Technology,Phones,9,406.34,0.0,3657.06,207.75,2020,2020-08
2018-03-05,South,Office Supplies,Binders,4,124.76,0.0,499.04,113.04,2018,2018-03
2017-10-13,Central,Technology,Computers,7,456.14,0.0,3192.98,341.25,2017,2017-10
2020-03-13,East,Office Supplies,Pens,2,29.63,0.0,47.41,-2.55,2020,2020-03
2020-12-18,South,Furniture,Chairs,4,34.37,0.0,130.61,21.88,2020,2020-12
2019-11-09,South,Office Supplies,Binders,9,59.41,0.0,534.69,58.91,2019,2019-11
2017-01-18,South,Furniture,Chairs,4,170.97,0.0,683.88,153.45,2017,2017-01
2019-02-08,West,Technology,Computers,8,439.52,0.05,3516.16,426.28,2019,2019-02
2018-08-13,West,Technology,Computers,5,508.24,0.0,2541.2,476.32,2018,2018-08
2020-10-26,East,Office Supplies,Binders,6,84.07,0.0,453.98,88.96,2020,2020-10
2020-04-13,South,Furniture,Chairs,2,114.79,0.1,206.62,22.01,2020,2020-04
2019-10-07,Central,Furniture,Tables,3,78.16,0.2,211.03,27.13,2019,2019-10
2017-07-13,Central,Office Supplies,Pens,7,75.96,0.0,531.72,114.65,2017,2017-07
2018-05-17,East,Office Supplies,Binders,4,47.28,0.0,189.12,37.03,2018,2018-05
2019-09-15,East,Office Supplies,Paper,8,206.29,0.0,1485.29,141.11,2019,2019-09
2020-02-11,East,Office Supplies,Paper,3,23.11,0.0,69.33,9.37,2020,2020-02
2017-04-24,West,Office Supplies,Binders,1,85.06,0.2,85.06,0.01,2017,2017-04
2020-05-30,West,Office Supplies,Pens,6,27.54,0.0,156.98,16.3,2020,2020-05
2019-08-05,West,Office Supplies,Binders,6,126.04,0.0,756.24,161.01,2019,2019-08
2019-04-11,West,Furniture,Tables,4,176.76,0.0,707.04,151.7,2019,2019-04
2020-07-11,West,Office Supplies,Pens,3,46.53,0.05,132.61,10.69,2020,2020-07
2019-07-14,Central,Office Supplies,Pens,6,65.08,0.0,390.48,72.14,2019,2019-07
2017-02-24,South,Office Supplies,Paper,2,185.73,0.0,297.17,42.59,2017,2017-02
2019-03-11,West,Office Supplies,Binders,6,20.34,0.1,122.04,7.92,2019,2019-03
2019-02-17,South,Office Supplies,Pens,2,119.62,0.0,239.24,31.72,2019,2019-02
2017-06-11,Central,Office Supplies,Binders,4,86.06,0.0,344.24,17.03,2017,2017-06
2020-11-04,Central,Furniture,Bookcases,1,24.39,0.0,23.17,-2.63,2020,2020-11
2017-03-28,Central,Technology,Accessories,3,425.79,0.2,1277.37,120.83,2017,2017-03
2017-02-24,Central,Technology,Phones,1,372.39,0.0,353.77,40.22,2017,2017-02
2020-04-16,East,Furniture,Tables,4,136.39,0.0,491.0,95.54,2020,2020-04
2020-11-15,East,Office Supplies,Pens,9,23.8,0.0,214.2,13.0,2020,2020-11
2020-10-04,West,Furniture,Bookcases,1,127.27,0.1,127.27,15.2,2020,2020-10
2019-10-29,South,Office Supplies,Paper,7,159.5,0.1,1060.68,48.78,2019,2019-10
2019-04-13,Central,Office Supplies,Binders,3,20.75,0.0,59.14,3.06,2019,2019-04
2017-11-09,East,Office Supplies,Binders,1,72.54,0.1,72.54,-1.49,2017,2017-11
2019-01-29,West,Furniture,Bookcases,4,121.92,0.1,487.68,41.27,2019,2019-01
2018-03-19,East,Furniture,Tables,9,70.53,0.0,634.77,124.58,2018,2018-03
2017-11-24,Central,Office Supplies,Paper,5,105.73,0.1,422.92,26.4,2017,2017-11
2019-12-14,West,Furniture,Tables,5,152.9,0.0,688.05,137.47,2019,2019-12
2019-01-31,East,Office Supplies,Paper,6,182.75,0.0,1096.5,244.57,2019,2019-01
2020-06-16,South,Office Supplies,Pens,3,37.77,0.1,101.98,7.71,2020,2020-06
2020-06-06,South,Furniture,Chairs,7,204.34,0.0,1430.38,136.39,2020,2020-06
2018-08-02,West,Technology,Phones,6,337.13,0.0,2022.78,210.21,2018,2018-08
2019-12-11,East,Office Supplies,Pens,7,70.73,0.0,470.35,107.36,2019,2019-12
2019-10-04,East,Office Supplies,Pens,5,88.06,0.0,396.27,82.62,2019,2019-10
2020-07-11,East,Technology,Computers,8,383.73,0.0,3069.84,573.0,2020,2020-07
2020-12-12,East,Office Supplies,Pens,7,136.15,0.0,953.05,130.02,2020,2020-12
2017-04-06,Central,Office Supplies,Binders,7,135.53,0.05,948.71,209.94,2017,2017-04
2020-01-17,West,Furniture,Bookcases,8,36.7,0.1,264.24,26.2,2020,2020-01
2020-01-07,South,Office Supplies,Pens,4,5.99,0.0,23.96,3.03,2020,2020-01
2020-08-04,East,Office Supplies,Paper,1,178.42,0.0,142.74,7.75,2020,2020-08
2020-02-18,East,Furniture,Tables,9,187.47,0.0,1349.78,83.28,2020,2020-02
2019-03-25,West,Office Supplies,Paper,1,13.07,0.0,13.07,-3.26,2019,2019-03
2018-05-06,Central,Furniture,Chairs,9,150.49,0.0,1354.41,282.92,2018,2018-05
2018-03-28,East,Technology,Computers,9,338.73,0.1,3048.57,321.6,2018,2018-03
2017-06-14,South,Office Supplies,Paper,3,21.66,0.0,64.98,0.18,2017,2017-06
2017-07-01,West,Furniture,Tables,2,99.11,0.0,198.22,5.54,2017,2017-07
2018-04-14,West,Office Supplies,Paper,9,117.53,0.05,1057.77,113.77,2018,2018-04
2019-06-29,Central,Technology,Accessories,2,361.97,0.05,579.15,41.36,2019,2019-06
2019-01-05,South,Office Supplies,Binders,2,107.57,0.05,204.38,37.18,2019,2019-01
2019-04-03,West,Furniture,Bookcases,8,92.56,0.0,666.43,84.45,2019,2019-04
2019-08-02,Central,Office Supplies,Paper,1,223.16,0.0,223.16,47.93,2019,2019-08
2017-01-07,West,Office Supplies,Binders,4,65.79,0.1,250.0,18.09,2017,2017-01
2017-11-26,Central,Furniture,Bookcases,3,39.22,0.0,94.13,10.47,2017,2017-11
2019-02-14,Central,Office Supplies,Binders,7,43.2,0.0,302.4,49.09,2019,2019-02
2017-05-31,Central,Technology,Accessories,9,486.25,0.2,4376.25,631.13,2017,2017-05
2020-01-14,Central,Technology,Accessories,7,393.1,0.0,2614.12,594.08,2020,2020-01
2017-05-27,Central,Technology,Phones,4,482.81,0.0,1931.24,302.27,2017,2017-05
2020-11-05,South,Furniture,Bookcases,4,35.48,0.0,141.92,4.72,2020,2020-11
2019-07-04,West,Technology,Computers,5,370.41,0.0,1852.05,407.63,2019,2019-07
2020-08-01,East,Technology,Accessories,7,357.6,0.05,2378.04,533.03,2020,2020-08
2018-12-01,Central,Office Supplies,Paper,8,9.65,0.0,77.2,1.99,2018,2018-12
2017-03-23,East,Technology,Computers,9,560.39,0.1,4034.81,424.1,2017,2017-03
2018-05-29,East,Technology,Computers,8,227.1,0.1,1725.96,348.0,2018,2018-05
2019-03-26,West,Technology,Phones,8,438.6,0.05,3508.8,222.48,2019,2019-03
2018-12-10,Central,Technology,Accessories,3,203.03,0.1,609.09,49.82,2018,2018-12
2019-01-16,East,Office Supplies,Paper,1,58.37,0.0,58.37,11.09,2019,2019-01
2019-10-20,South,Office Supplies,Paper,1,35.25,0.0,35.25,4.57,2019,2019-10
2020-11-10,South,Office Supplies,Paper,9,17.94,0.0,161.46,7.63,2020,2020-11
2018-12-08,East,Furniture,Tables,8,127.25,0.05,1018.0,122.75,2018,2018-12
2018-04-16,South,Technology,Accessories,5,566.14,0.05,2830.7,376.35,2018,2018-04
2020-02-17,East,Office Supplies,Binders,2,127.03,0.0,254.06,12.7,2020,2020-02
2018-01-31,East,Technology,Phones,8,428.63,0.05,3086.14,515.7,2018,2018-01
2017-09-18,West,Furniture,Tables,5,68.85,0.0,344.25,45.56,2017,2017-09
2019-03-16,West,Office Supplies,Paper,4,208.46,0.0,833.84,60.61,2019,2019-03
2019-07-23,East,Furniture,Bookcases,2,63.68,0.1,127.36,14.33,2019,2019-07
2020-07-03,South,Technology,Phones,7,473.35,0.0,3313.45,760.85,2020,2020-07
2019-06-24,West,Technology,Phones,1,377.45,0.0,377.45,55.87,2019,2019-06
2020-06-03,West,Office Supplies,Paper,4,49.05,0.0,196.2,20.6,2020,2020-06
2019-12-13,Central,Office Supplies,Pens,6,214.73,0.0,1288.38,99.57,2019,2019-12
2019-07-29,West,Office Supplies,Pens,2,39.15,0.1,78.3,14.22,2019,2019-07
2019-05-04,East,Office Supplies,Binders,9,177.48,0.0,1517.45,289.38,2019,2019-05
2020-10-19,East,Technology,Computers,2,408.09,0.2,816.18,170.02,2020,2020-10
2020-07-27,East,Office Supplies,Pens,2,70.17,0.0,140.34,14.43,2020,2020-07
2018-08-16,East,Office Supplies,Pens,5,147.19,0.05,588.76,71.19,2018,2018-08
2018-12-15,South,Office Supplies,Pens,6,101.98,0.0,611.88,113.23,2018,2018-12
2020-03-27,Central,Office Supplies,Pens,3,57.05,0.05,162.59,4.92,2020,2020-03
2018-09-24,South,Office Supplies,Pens,3,218.17,0.0,523.61,92.26,2018,2018-09
2017-02-28,South,Office Supplies,Binders,7,156.56,0.0,986.33,187.65,2017,2017-02
2017-05-08,Central,Technology,Phones,6,288.32,0.1,1729.92,119.88,2017,2017-05
2019-01-06,East,Office Supplies,Pens,8,129.09,0.0,929.45,101.52,2019,2019-01
2018-12-22,South,Office Supplies,Pens,9,178.34,0.05,1605.06,256.13,2018,2018-12
2020-02-13,South,Office Supplies,Paper,1,80.03,0.1,80.03,2.38,2020,2020-02
2020-05-17,West,Office Supplies,Paper,5,176.3,0.0,881.5,87.18,2020,2020-05
2018-06-10,South,Technology,Phones,5,573.74,0.05,2868.7,639.33,2018,2018-06
2018-06-05,West,Office Supplies,Binders,8,244.06,0.0,1952.48,419.42,2018,2018-06
2018-07-06,South,Office Supplies,Binders,4,47.02,0.0,188.08,40.25,2018,2018-07
2017-08-25,East,Office Supplies,Pens,4,49.8,0.1,199.2,43.76,2017,2017-08
2020-07-28,South,Office Supplies,Paper,5,64.28,0.0,321.4,62.21,2020,2020-07
2020-10-14,South,Office Supplies,Paper,6,197.71,0.0,1126.95,69.47,2020,2020-10
2020-05-09,East,Furniture,Chairs,5,43.37,0.0,216.85,30.5,2020,2020-05
2020-07-25,West,Office Supplies,Paper,6,60.85,0.0,365.1,57.43,2020,2020-07
2020-06-12,South,Office Supplies,Binders,2,119.62,0.05,215.32,30.9,2020,2020-06
2018-05-09,West,Furniture,Chairs,4,180.52,0.0,685.98,105.22,2018,2018-05
2017-01-04,East,Office Supplies,Pens,8,125.44,0.0,802.82,146.82,2017,2017-01
2018-10-28,South,Office Supplies,Pens,1,75.18,0.0,67.66,5.83,2018,2018-10
2018-03-18,West,Technology,Phones,7,355.94,0.1,2367.0,349.91,2018,2018-03
2017-01-29,West,Office Supplies,Binders,6,35.36,0.0,212.16,34.79,2017,2017-01
2020-02-07,Central,Technology,Computers,8,463.66,0.0,3523.82,268.13,2020,2020-02
2018-09-02,West,Office Supplies,Paper,2,118.0,0.2,224.2,18.08,2018,2018-09
2019-03-16,East,Technology,Phones,2,425.66,0.0,851.32,152.98,2019,2019-03
2017-03-16,East,Office Supplies,Paper,2,76.79,0.0,153.58,21.98,2017,2017-03
2019-04-18,Central,Technology,Phones,9,343.4,0.0,3090.6,353.92,2019,2019-04
2020-03-15,East,Technology,Accessories,6,527.08,0.05,3162.48,745.12,2020,2020-03
2017-05-08,South,Office Supplies,Paper,8,114.34,0.0,914.72,64.86,2017,2017-05
2017-02-11,West,Technology,Computers,1,415.43,0.0,394.66,61.76,2017,2017-02
2020-10-11,Central,Technology,Computers,9,521.47,0.0,3754.58,491.39,2020,2020-10
2017-02-10,Central,Technology,Phones,1,390.91,0.0,371.36,22.42,2017,2017-02
2019-07-23,Central,Technology,Computers,6,369.39,0.05,2216.34,439.19,2019,2019-07
2017-02-03,East,Office Supplies,Pens,3,68.2,0.05,204.6,36.54,2017,2017-02
2019-11-07,South,Office Supplies,Binders,1,10.76,0.1,10.76,1.42,2019,2019-11
2020-03-22,South,Office Supplies,Binders,1,124.66,0.0,99.73,-0.91,2020,2020-03
2019-09-25,East,Office Supplies,Pens,2,87.39,0.05,157.3,18.18,2019,2019-09
2020-11-02,South,Furniture,Chairs,6,72.12,0.0,432.72,12.71,2020,2020-11
2018-08-11,East,Office Supplies,Pens,9,179.72,0.0,1293.98,288.76,2018,2018-08
2017-12-08,South,Office Supplies,Binders,7,108.25,0.05,681.98,154.57,2017,2017-12
2017-01-27,East,Technology,Computers,7,401.92,0.1,2813.44,688.33,2017,2017-01
2020-08-03,South,Technology,Computers,2,367.83,0.1,698.88,43.92,2020,2020-08
2018-10-08,East,Technology,Computers,9,429.17,0.1,3862.53,603.06,2018,2018-10
2019-01-01,Central,Technology,Phones,8,372.44,0.05,2979.52,343.52,2019,2019-01
2017-06-17,West,Office Supplies,Paper,9,214.29,0.1,1928.61,420.78,2017,2017-06
2018-09-02,Central,Technology,Phones,9,418.47,0.0,3389.61,376.63,2018,2018-09
2017-09-25,Central,Office Supplies,Binders,8,245.25,0.05,1962.0,394.64,2017,2017-09
2019-04-01,East,Technology,Phones,9,363.39,0.0,3106.98,242.45,2019,2019-04
2018-03-31,South,Furniture,Bookcases,7,185.72,0.0,1300.04,124.89,2018,2018-03
2019-06-25,South,Office Supplies,Paper,7,78.53,0.0,439.77,24.55,2019,2019-06
2020-11-25,West,Technology,Phones,2,428.53,0.1,857.06,210.48,2020,2020-11
2019-07-11,East,Furniture,Tables,1,251.11,0.0,251.11,45.68,2019,2019-07
2019-09-08,West,Technology,Accessories,4,245.52,0.0,785.66,110.23,2019,2019-09
2018-12-03,Central,Office Supplies,Binders,7,128.53,0.2,899.71,138.75,2018,2018-12
2018-09-26,Central,Furniture,Chairs,2,15.03,0.05,28.56,4.1,2018,2018-09
2017-05-10,West,Furniture,Chairs,2,196.59,0.0,393.18,66.43,2017,2017-05
2019-10-17,West,Furniture,Tables,2,149.24,0.0,283.56,45.15,2019,2019-10
2020-10-18,South,Office Supplies,Pens,2,22.55,0.0,45.1,-3.62,2020,2020-10
2019-03-30,East,Office Supplies,Pens,9,17.91,0.0,161.19,13.49,2019,2019-03
2018-11-24,Central,Office Supplies,Pens,2,173.63,0.1,312.53,37.62,2018,2018-11
2020-08-08,South,Office Supplies,Paper,2,16.8,0.0,33.6,-1.72,2020,2020-08
2020-10-26,South,Office Supplies,Binders,8,12.83,0.0,102.64,2.53,2020,2020-10
2019-03-05,West,Furniture,Chairs,7,38.11,0.1,253.43,57.81,2019,2019-03
2017-01-29,Central,Furniture,Bookcases,2,10.17,0.0,20.34,4.9,2017,2017-01
2017-05-29,Central,Office Supplies,Paper,5,40.26,0.0,201.3,31.69,2017,2017-05
2020-08-12,South,Office Supplies,Pens,5,221.3,0.05,1106.5,147.2,2020,2020-08
2017-01-11,Central,Furniture,Tables,7,212.47,0.0,1487.29,104.36,2017,2017-01
2018-11-07,East,Technology,Accessories,5,468.97,0.0,2344.85,482.38,2018,2018-11
2020-02-11,Central,Furniture,Tables,4,124.85,0.0,449.46,48.11,2020,2020-02
2017-07-06,South,Office Supplies,Paper,1,57.68,0.0,57.68,-5.25,2017,2017-07
2019-03-18,East,Furniture,Tables,5,95.53,0.05,477.65,22.05,2019,2019-03
2019-01-14,South,Technology,Computers,5,452.55,0.05,2036.48,383.79,2019,2019-01
2020-06-04,East,Office Supplies,Binders,2,42.21,0.1,84.42,5.96,2020,2020-06
2020-08-26,Central,Furniture,Tables,3,87.44,0.0,236.09,33.11,2020,2020-08
2017-04-08,Central,Technology,Accessories,3,350.88,0.05,1052.64,107.59,2017,2017-04
2017-02-24,West,Technology,Accessories,4,481.41,0.1,1829.36,326.68,2017,2017-02
2018-09-15,Central,Office Supplies,Binders,6,116.63,0.0,699.78,102.03,2018,2018-09
2018-10-26,South,Technology,Accessories,4,542.03,0.0,2168.12,421.44,2018,2018-10
2019-01-28,East,Technology,Phones,2,424.62,0.0,849.24,64.36,2019,2019-01
2018-02-10,East,Office Supplies,Binders,8,43.03,0.1,344.24,11.42,2018,2018-02
2017-03-10,West,Technology,Phones,4,410.98,0.05,1643.92,308.55,2017,2017-03
2020-08-28,East,Furniture,Bookcases,4,95.32,0.0,381.28,55.04,2020,2020-08
2020-08-05,East,Office Supplies,Binders,3,1.16,0.0,3.48,0.71,2020,2020-08
2019-01-21,Central,Office Supplies,Pens,7,75.14,0.0,525.98,105.3,2019,2019-01
2020-03-17,East,Furniture,Tables,6,138.94,0.0,833.64,157.66,2020,2020-03
2020-06-21,Central,Office Supplies,Binders,3,57.96,0.0,165.19,4.77,2020,2020-06
2019-08-16,South,Technology,Accessories,8,425.02,0.0,3400.16,579.76,2019,2019-08
2017-12-31,South,Furniture,Tables,6,169.39,0.0,1016.34,164.7,2017,2017-12
2018-04-27,West,Office Supplies,Paper,3,179.83,0.0,512.52,38.01,2018,2018-04
2017-07-20,Central,Office Supplies,Pens,3,248.05,0.0,595.32,130.6,2017,2017-07
2017-06-03,West,Furniture,Tables,8,147.72,0.0,1181.76,192.24,2017,2017-06
2017-03-14,East,Technology,Accessories,8,377.52,0.0,3020.16,217.88,2017,2017-03
2018-12-14,West,Office Supplies,Pens,5,48.94,0.1,232.46,37.82,2018,2018-12
2017-10-23,West,Office Supplies,Paper,4,1.4,0.05,5.32,-8.92,2017,2017-10
2019-11-07,South,Technology,Phones,2,548.35,0.0,987.03,155.15,2019,2019-11
2020-05-25,West,Office Supplies,Pens,2,150.97,0.0,286.84,21.18,2020,2020-05
2017-03-02,Central,Furniture,Tables,5,33.91,0.05,169.55,25.57,2017,2017-03
2019-07-28,Central,Office Supplies,Binders,2,31.34,0.0,59.55,14.36,2019,2019-07
2017-02-11,South,Technology,Phones,7,356.3,0.0,2494.1,246.52,2017,2017-02
2017-01-25,East,Furniture,Bookcases,8,124.67,0.0,897.62,54.41,2017,2017-01
2019-11-29,South,Office Supplies,Binders,4,9.2,0.05,36.8,-8.14,2019,2019-11
2017-05-11,East,Technology,Phones,6,296.64,0.0,1779.84,383.18,2017,2017-05
2020-06-06,Central,Technology,Accessories,6,441.13,0.0,2514.44,176.21,2020,2020-06
2017-04-18,Central,Furniture,Tables,3,112.02,0.0,336.06,51.95,2017,2017-04
2017-06-21,South,Furniture,Tables,8,104.92,0.0,839.36,200.3,2017,2017-06
2020-12-29,West,Furniture,Chairs,7,106.17,0.0,743.19,58.06,2020,2020-12
2017-04-12,South,Office Supplies,Paper,2,184.46,0.05,368.92,89.27,2017,2017-04
2019-05-16,West,Office Supplies,Paper,5,241.59,0.0,1147.55,259.8,2019,2019-05
2018-06-08,South,Technology,Computers,5,472.8,0.0,2245.8,401.57,2018,2018-06
2017-10-02,East,Office Supplies,Binders,9,87.53,0.05,787.77,152.72,2017,2017-10
2019-12-04,East,Furniture,Chairs,7,76.96,0.0,511.78,65.44,2019,2019-12
2019-03-28,South,Furniture,Tables,4,216.38,0.0,778.97,156.45,2019,2019-03
2019-08-15,East,Furniture,Bookcases,9,250.46,0.05,2028.73,294.24,2019,2019-08
2019-11-07,West,Office Supplies,Pens,6,136.35,0.0,818.1,136.24,2019,2019-11
2017-11-26,Central,Furniture,Tables,8,118.4,0.0,947.2,204.35,2017,2017-11
2017-01-12,Central,Office Supplies,Binders,5,20.11,0.0,95.52,0.13,2017,2017-01
2020-09-03,West,Office Supplies,Pens,2,21.09,0.05,42.18,-0.43,2020,2020-09
2017-08-04,Central,Office Supplies,Paper,1,234.86,0.2,187.89,37.96,2017,2017-08
2017-12-05,East,Office Supplies,Paper,4,48.3,0.0,193.2,13.82,2017,2017-12
2018-10-23,South,Technology,Computers,1,463.93,0.05,417.54,47.87,2018,2018-10
2020-01-10,West,Office Supplies,Paper,4,100.49,0.0,401.96,73.61,2020,2020-01
2018-01-09,Central,Office Supplies,Pens,9,82.75,0.1,670.28,39.35,2018,2018-01
2019-09-03,East,Furniture,Chairs,3,49.46,0.05,133.54,21.65,2019,2019-09
2018-12-11,East,Technology,Phones,9,388.14,0.2,3493.26,646.14,2018,2018-12
2020-05-08,South,Office Supplies,Paper,5,140.42,0.0,631.89,84.01,2020,2020-05
2018-04-11,Central,Technology,Computers,6,427.65,0.0,2565.9,563.16,2018,2018-04
2020-01-18,East,Furniture,Tables,2,95.03,0.05,190.06,16.57,2020,2020-01
2020-07-15,South,Office Supplies,Binders,1,7.3,0.05,6.94,-4.15,2020,2020-07
2018-05-04,South,Technology,Computers,4,331.62,0.1,1061.18,130.96,2018,2018-05
2017-02-16,East,Office Supplies,Paper,6,101.18,0.0,546.37,61.83,2017,2017-02
2020-08-04,Central,Office Supplies,Pens,7,130.89,0.05,916.23,146.62,2020,2020-08
2019-02-17,East,Office Supplies,Paper,5,229.24,0.0,1146.2,266.99,2019,2019-02
2019-11-06,Central,Furniture,Bookcases,2,219.13,0.0,350.61,56.38,2019,2019-11
2018-12-12,Central,Furniture,Tables,3,170.3,0.0,510.9,30.66,2018,2018-12
2018-02-05,East,Office Supplies,Binders,4,55.88,0.0,223.52,15.93,2018,2018-02
2019-09-08,Central,Technology,Phones,8,387.89,0.05,3103.12,666.68,2019,2019-09
2020-01-15,West,Technology,Accessories,6,363.32,0.0,1961.93,478.53,2020,2020-01
2017-09-07,South,Office Supplies,Binders,8,240.56,0.2,1924.48,166.83,2017,2017-09
2018-01-26,South,Office Supplies,Pens,3,87.26,0.0,261.78,41.98,2018,2018-01
2017-12-01,East,Office Supplies,Pens,8,24.41,0.0,185.52,11.05,2017,2017-12
2018-09-21,East,Office Supplies,Paper,4,151.66,0.0,545.98,17.77,2018,2018-09
2017-05-17,East,Technology,Phones,7,406.12,0.05,2842.84,427.4,2017,2017-05
2019-06-02,Central,Technology,Phones,3,414.14,0.0,1242.42,52.59,2019,2019-06
2018-11-19,East,Office Supplies,Pens,6,109.48,0.0,656.88,99.25,2018,2018-11
2019-04-07,East,Technology,Computers,2,309.45,0.05,618.9,111.7,2019,2019-04
2018-12-28,Central,Technology,Phones,9,457.38,0.2,3910.6,523.39,2018,2018-12
2018-08-17,East,Office Supplies,Binders,9,31.25,0.0,281.25,24.59,2018,2018-08
2020-05-31,South,Office Supplies,Paper,6,97.03,0.0,582.18,61.65,2020,2020-05
2019-09-17,Central,Furniture,Bookcases,4,120.93,0.0,386.98,21.2,2019,2019-09
2018-01-07,Central,Office Supplies,Paper,6,100.7,0.1,604.2,90.69,2018,2018-01
2019-07-24,Central,Office Supplies,Paper,9,55.85,0.0,452.39,74.76,2019,2019-07
2019-09-22,South,Furniture,Bookcases,6,66.2,0.1,397.2,92.86,2019,2019-09
2018-02-06,West,Office Supplies,Pens,4,182.22,0.0,728.88,67.96,2018,2018-02
2018-09-07,East,Office Supplies,Binders,2,30.56,0.05,61.12,10.96,2018,2018-09
2020-07-20,West,Technology,Computers,9,453.76,0.05,4083.84,207.34,2020,2020-07
2020-03-28,South,Technology,Computers,6,329.24,0.0,1975.44,289.34,2020,2020-03
2020-03-21,East,Office Supplies,Binders,7,124.78,0.05,873.46,50.06,2020,2020-03
2019-09-22,West,Office Supplies,Binders,4,141.92,0.1,567.68,107.25,2019,2019-09
2018-09-12,South,Office Supplies,Paper,8,107.42,0.0,859.36,179.09,2018,2018-09
2017-07-07,East,Furniture,Bookcases,6,7.01,0.0,42.06,10.15,2017,2017-07
2020-01-27,East,Office Supplies,Binders,2,148.97,0.0,268.15,47.59,2020,2020-01
2017-05-11,Central,Office Supplies,Paper,1,186.75,0.0,186.75,30.63,2017,2017-05
2019-03-16,Central,Furniture,Bookcases,6,69.07,0.0,393.7,57.29,2019,2019-03
2020-04-09,West,Office Supplies,Paper,5,139.36,0.0,696.8,44.24,2020,2020-04
2019-07-25,Central,Office Supplies,Binders,9,9.51,0.0,85.59,10.81,2019,2019-07
2019-09-13,East,Furniture,Tables,3,159.24,0.0,429.95,60.99,2019,2019-09
2017-07-02,West,Furniture,Bookcases,8,0.54,0.0,4.1,-4.04,2017,2017-07
2019-09-10,Central,Technology,Accessories,9,417.34,0.05,3756.06,331.32,2019,2019-09
2017-12-30,South,Office Supplies,Pens,5,202.18,0.05,960.36,51.92,2017,2017-12
2017-02-08,Central,Office Supplies,Binders,2,44.85,0.05,89.7,11.16,2017,2017-02
2018-05-12,Central,Technology,Accessories,7,287.16,0.0,1809.11,169.88,2018,2018-05
2020-10-04,South,Technology,Accessories,9,503.13,0.0,4528.17,366.96,2020,2020-10
2019-09-09,South,Furniture,Bookcases,4,152.51,0.05,549.04,104.4,2019,2019-09
2019-07-10,East,Office Supplies,Pens,1,109.26,0.05,109.26,12.3,2019,2019-07
2020-11-21,South,Office Supplies,Pens,4,118.11,0.05,448.82,63.67,2020,2020-11
2018-12-23,Central,Technology,Accessories,3,335.46,0.0,805.1,171.79,2018,2018-12
2020-03-30,East,Office Supplies,Paper,4,93.8,0.0,356.44,40.19,2020,2020-03
2017-01-16,East,Technology,Computers,9,288.74,0.0,2338.79,246.01,2017,2017-01
2018-05-08,Central,Technology,Computers,2,422.63,0.0,845.26,172.28,2018,2018-05
2020-12-20,West,Technology,Computers,6,491.73,0.0,2950.38,609.43,2020,2020-12
2020-02-06,South,Technology,Phones,2,436.33,0.0,785.39,42.29,2020,2020-02
2019-06-13,East,Technology,Phones,3,329.35,0.0,988.05,90.58,2019,2019-06
2017-11-07,West,Furniture,Tables,9,192.77,0.0,1734.93,250.26,2017,2017-11
2019-01-09,East,Technology,Accessories,2,432.83,0.0,865.66,145.06,2019,2019-01
2020-04-08,South,Office Supplies,Binders,3,161.53,0.0,484.59,56.64,2020,2020-04
2018-06-30,West,Furniture,Bookcases,7,31.95,0.1,201.28,13.87,2018,2018-06
2018-02-18,West,Technology,Computers,8,516.36,0.1,4130.88,736.02,2018,2018-02
2017-09-08,Central,Furniture,Tables,6,18.15,0.0,98.01,8.71,2017,2017-09
2019-01-29,East,Furniture,Tables,8,51.22,0.1,368.78,27.42,2019,2019-01
2020-03-10,West,Technology,Accessories,9,344.32,0.0,2788.99,162.72,2020,2020-03
2020-07-21,Central,Technology,Phones,5,429.66,0.0,2148.3,210.59,2020,2020-07
2020-12-10,East,Office Supplies,Pens,9,117.67,0.1,953.13,174.39,2020,2020-12
2019-11-29,Central,Technology,Accessories,5,446.37,0.1,2231.85,463.73,2019,2019-11
2019-03-25,Central,Office Supplies,Paper,3,102.58,0.0,307.74,32.32,2019,2019-03
2017-01-29,South,Furniture,Tables,1,28.49,0.1,28.49,-0.98,2017,2017-01
2019-08-16,South,Office Supplies,Pens,3,301.5,0.2,859.28,87.05,2019,2019-08
2018-04-22,South,Office Supplies,Paper,2,242.45,0.0,460.66,107.57,2018,2018-04
2017-11-14,Central,Technology,Phones,7,474.19,0.0,3319.33,204.09,2017,2017-11
